From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
7t0z	P14867	reviewed	GBRA1_HUMAN	Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1) (GABAAR subunit alpha-1)	GABRA1	Homo sapiens (Human)	456
7t0z	P18507	reviewed	GBRG2_HUMAN	Gamma-aminobutyric acid receptor subunit gamma-2 (GABA(A) receptor subunit gamma-2) (GABAAR subunit gamma-2)	GABRG2	Homo sapiens (Human)	475
7t0z	P47870	reviewed	GBRB2_HUMAN	Gamma-aminobutyric acid receptor subunit beta-2 (GABA(A) receptor subunit beta-2) (GABAAR subunit beta-2)	GABRB2	Homo sapiens (Human)	512
8vvm	P19235	reviewed	EPOR_HUMAN	Erythropoietin receptor (EPO-R)	EPOR	Homo sapiens (Human)	508
9iqt	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
9iqt	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
9iqt	Q8TDS4	reviewed	HCAR2_HUMAN	Hydroxycarboxylic acid receptor 2 (G-protein coupled receptor 109A) (G-protein coupled receptor HM74A) (Niacin receptor 1) (Nicotinic acid receptor)	HCAR2 GPR109A HCA2 HM74A NIACR1	Homo sapiens (Human)	363
6ye3	P60568	reviewed	IL2_HUMAN	Interleukin-2 (IL-2) (T-cell growth factor) (TCGF) (Aldesleukin)	IL2	Homo sapiens (Human)	153
8vqd	P04626	reviewed	ERBB2_HUMAN	Receptor tyrosine-protein kinase erbB-2 (EC 2.7.10.1) (Metastatic lymph node gene 19 protein) (MLN 19) (Proto-oncogene Neu) (Proto-oncogene c-ErbB-2) (Tyrosine kinase-type cell surface receptor HER2) (p185erbB2) (CD antigen CD340)	ERBB2 HER2 MLN19 NEU NGL	Homo sapiens (Human)	1255
8iu2	P04000	reviewed	OPSR_HUMAN	Long-wave-sensitive opsin 1 (Red cone photoreceptor pigment) (Red-sensitive opsin) (ROP)	OPN1LW RCP	Homo sapiens (Human)	364
8iu2	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8iu2	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
8iu2	P63212	reviewed	GBG2_BOVIN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Bos taurus (Bovine)	71
7ugn	Q2N0S5	unreviewed	Q2N0S5_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
8thz	X4ZFZ7	unreviewed	X4ZFZ7_9HEPC	Genome polyprotein		Hepatitis C virus subtype 1b	568
8i3s	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8gut	P34972	reviewed	CNR2_HUMAN	Cannabinoid receptor 2 (CB-2) (CB2) (hCB2) (CX5)	CNR2 CB2A CB2B	Homo sapiens (Human)	360
8gut	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8gut	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8gut	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
6ayz	P32447	reviewed	ASF1_YEAST	Histone chaperone ASF1 (Anti-silencing function protein 1) (yASF1)	ASF1 CIA1 YJL115W J0755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279
8xse	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7x6l	Q91MA7	reviewed	HEMA_I68A4	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Hong Kong/1/1968 H3N2)	566
1g9n	P35961	reviewed	ENV_HV1Y2	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 group M subtype B (isolate YU-2) (HIV-1)	843
1g9n	P01730	reviewed	CD4_HUMAN	T-cell surface glycoprotein CD4 (T-cell surface antigen T4/Leu-3) (CD antigen CD4)	CD4	Homo sapiens (Human)	458
8dis	C7S1Y2	unreviewed	C7S1Y2_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Melbourne/1/1946(H1N1))	566
7f8w	P01350	reviewed	GAST_HUMAN	Gastrin [Cleaved into: Gastrin-71 (Gastrin component I); Gastrin-52 (G52); Big gastrin (Gastrin component II) (Gastrin-34) (G34); Gastrin (Gastrin component III) (Gastrin-17) (G17); Gastrin-14 (G14); Gastrin-6 (G6)]	GAST GAS	Homo sapiens (Human)	101
7f8w	P32239	reviewed	GASR_HUMAN	Gastrin/cholecystokinin type B receptor (CCK-B receptor) (CCK-BR) (Cholecystokinin-2 receptor) (CCK2-R)	CCKBR CCKRB	Homo sapiens (Human)	447
7f8w	P50148	reviewed	GNAQ_HUMAN	Guanine nucleotide-binding protein G(q) subunit alpha (EC 3.6.5.-) (Guanine nucleotide-binding protein alpha-q)	GNAQ GAQ	Homo sapiens (Human)	359
7f8w	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
7f8w	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
7sk9	P25106	reviewed	ACKR3_HUMAN	Atypical chemokine receptor 3 (C-X-C chemokine receptor type 7) (CXC-R7) (CXCR-7) (Chemokine orphan receptor 1) (G-protein coupled receptor 159) (G-protein coupled receptor RDC1 homolog) (RDC-1)	ACKR3 CMKOR1 CXCR7 GPR159 RDC1	Homo sapiens (Human)	362
7klh	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
4khx	A1YNW7	unreviewed	A1YNW7_HV1	Env polyprotein	env	Human immunodeficiency virus type 1 (HIV-1)	74
5xez	P00720	reviewed	ENLYS_BPT4	Endolysin (EC 3.2.1.17) (Lysis protein) (Lysozyme) (Muramidase)	E	Enterobacteria phage T4 (Bacteriophage T4)	164
5xez	P47871	reviewed	GLR_HUMAN	Glucagon receptor (GL-R)	GCGR	Homo sapiens (Human)	477
6iea	P03518	reviewed	GP_RVFV	Envelopment polyprotein (M polyprotein) [Cleaved into: NSm-Gn protein; Glycoprotein N (Gn) (Glycoprotein G1); Glycoprotein C (Gc) (Glycoprotein G2)]	GP	Rift valley fever virus (RVFV)	1206
6xc2	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7zoz	Q6ZMC9	reviewed	SIG15_HUMAN	Sialic acid-binding Ig-like lectin 15 (Siglec-15) (CD33 antigen-like 3)	SIGLEC15 CD33L3	Homo sapiens (Human)	328
6q0o	A7UPX0	unreviewed	A7UPX0_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Solomon Islands/3/2006(H1N1))	565
7bei	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8xqr	Q59310	unreviewed	Q59310_CLOPF	exo-alpha-sialidase (EC 3.2.1.18)	nanH	Clostridium perfringens	694
8xqr	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8xqr	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8xqr	P63092	reviewed	GNAS2_HUMAN	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short (EC 3.6.5.-) (Adenylate cyclase-stimulating G alpha protein)	GNAS GNAS1 GSP	Homo sapiens (Human)	394
8xqr	Q9NYV8	reviewed	T2R14_HUMAN	Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1)	TAS2R14	Homo sapiens (Human)	317
7ui1	P68874	reviewed	P230_PLAF7	Gametocyte surface protein P230	PFS230 PF230 S230 PF3D7_0209000	Plasmodium falciparum (isolate 3D7)	3135
6wf0	A0A2P1E3C0	unreviewed	A0A2P1E3C0_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus	550
6wf0	A0A5P1MU07	unreviewed	A0A5P1MU07_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus	566
6ocb	Q91MA7	reviewed	HEMA_I68A4	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Hong Kong/1/1968 H3N2)	566
8hpq	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6wmw	Q6UXV0	reviewed	GFRAL_HUMAN	GDNF family receptor alpha-like	GFRAL C6orf144 UNQ9356/PRO34128	Homo sapiens (Human)	394
5nh3	P27037	reviewed	AVR2A_HUMAN	Activin receptor type-2A (EC 2.7.11.30) (Activin receptor type IIA) (ACTR-IIA) (ACTRIIA)	ACVR2A ACVR2	Homo sapiens (Human)	513
7q0g	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6ur5	M1UPL4	unreviewed	M1UPL4_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/American black duck/New Brunswick/00464/2010(H4N6))	564
6q0i	B4UPF7	unreviewed	B4UPF7_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Beijing/262/1995(H1N1))	565
7nx8	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7czz	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7czz	P01834	reviewed	IGKC_HUMAN	Immunoglobulin kappa constant (Ig kappa chain C region) (Ig kappa chain C region AG) (Ig kappa chain C region CUM) (Ig kappa chain C region EU) (Ig kappa chain C region OU) (Ig kappa chain C region ROY) (Ig kappa chain C region TI)	IGKC	Homo sapiens (Human)	107
7czz	P0DP01	reviewed	HV108_HUMAN	Immunoglobulin heavy variable 1-8	IGHV1-8	Homo sapiens (Human)	117
7czz	A0A5C2G1U0	unreviewed	A0A5C2G1U0_HUMAN	IG c168_light_IGKV4-1_IGKJ4 (IGL c2410_light_IGKV4-1_IGKJ4) (IGL c2520_light_IGKV4-1_IGKJ4)		Homo sapiens (Human)	113
7czz	V9HW68	unreviewed	V9HW68_HUMAN	Epididymis luminal protein 214	HEL-214	Homo sapiens (Human)	470
8rp8	Q08722	reviewed	CD47_HUMAN	Leukocyte surface antigen CD47 (Antigenic surface determinant protein OA3) (Integrin-associated protein) (IAP) (Protein MER6) (CD antigen CD47)	CD47 MER6	Homo sapiens (Human)	323
5u7o	Q2N0S5	unreviewed	Q2N0S5_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
8xsj	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8xsj	Q9BYF1	reviewed	ACE2_HUMAN	Angiotensin-converting enzyme 2 (EC 3.4.17.23) (Angiotensin-converting enzyme homolog) (ACEH) (Angiotensin-converting enzyme-related carboxypeptidase) (ACE-related carboxypeptidase) (EC 3.4.17.-) (Metalloprotease MPROT15) [Cleaved into: Processed angiotensin-converting enzyme 2]	ACE2 UNQ868/PRO1885	Homo sapiens (Human)	805
4z5r	P01563	reviewed	IFNA2_HUMAN	Interferon alpha-2 (IFN-alpha-2) (Interferon alpha-A) (LeIF A)	IFNA2 IFNA2A IFNA2B IFNA2C	Homo sapiens (Human)	188
5yoy	P01375	reviewed	TNFA_HUMAN	Tumor necrosis factor (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) (TNF-a) [Cleaved into: Tumor necrosis factor, membrane form (N-terminal fragment) (NTF); Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]	TNF TNFA TNFSF2	Homo sapiens (Human)	233
7e5s	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7x6a	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
1bvk	P00698	reviewed	LYSC_CHICK	Lysozyme C (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase C) (Allergen Gal d IV) (allergen Gal d 4)	LYZ	Gallus gallus (Chicken)	147
8awm	L7QH21	unreviewed	L7QH21_RVFV	Envelopment polyprotein (M polyprotein)		Rift valley fever virus (RVFV)	1197
6q18	B4UPF7	unreviewed	B4UPF7_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Beijing/262/1995(H1N1))	565
7qf1	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6vvu	Q15661	reviewed	TRYB1_HUMAN	Tryptase alpha/beta-1 (Tryptase-1) (EC 3.4.21.59) (Tryptase I) (Tryptase alpha-1)	TPSAB1 TPS1 TPS2 TPSB1	Homo sapiens (Human)	275
4yjz	A7UPX0	unreviewed	A7UPX0_9INFA	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (A/Solomon Islands/3/2006(H1N1))	565
6mtn	Q2N0S6	unreviewed	Q2N0S6_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
8g3o	A0A5P8ETS7	unreviewed	A0A5P8ETS7_9INFA	Neuraminidase (EC 3.2.1.18)	NA	Influenza A virus	469
8u4q	P42212	reviewed	GFP_AEQVI	Green fluorescent protein	GFP	Aequorea victoria (Water jellyfish) (Mesonema victoria)	238
8u4q	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8u4q	P61073	reviewed	CXCR4_HUMAN	C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184)	CXCR4	Homo sapiens (Human)	352
8u4q	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8u4q	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
7uvh	P68874	reviewed	P230_PLAF7	Gametocyte surface protein P230	PFS230 PF230 S230 PF3D7_0209000	Plasmodium falciparum (isolate 3D7)	3135
7n3i	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8gdr	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7mzj	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7yvg	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
5a3i	A8UDR1	unreviewed	A8UDR1_I04A1	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Vietnam/1203/2004 H5N1)	564
5a3i	Q6DQ33	unreviewed	Q6DQ33_I04A1	Hemagglutinin	HA	Influenza A virus (strain A/Vietnam/1203/2004 H5N1)	565
8ijd	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8ijd	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8ijd	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
8ijd	Q8TDS4	reviewed	HCAR2_HUMAN	Hydroxycarboxylic acid receptor 2 (G-protein coupled receptor 109A) (G-protein coupled receptor HM74A) (Niacin receptor 1) (Nicotinic acid receptor)	HCAR2 GPR109A HCA2 HM74A NIACR1	Homo sapiens (Human)	363
5cbe	A0A0B4J2H0	reviewed	HV69D_HUMAN	Immunoglobulin heavy variable 1-69D	IGHV1-69D	Homo sapiens (Human)	117
5cbe	O43927	reviewed	CXL13_HUMAN	C-X-C motif chemokine 13 (Angie) (B cell-attracting chemokine 1) (BCA-1) (B lymphocyte chemoattractant) (CXC chemokine BLC) (Small-inducible cytokine B13)	CXCL13 BCA1 BLC SCYB13	Homo sapiens (Human)	109
5cbe	P01704	reviewed	LV214_HUMAN	Immunoglobulin lambda variable 2-14 (Ig lambda chain V-II region NIG-84) (Ig lambda chain V-II region TOG) (Ig lambda chain V-II region VIL)	IGLV2-14	Homo sapiens (Human)	120
8u31	Q15116	reviewed	PDCD1_HUMAN	Programmed cell death protein 1 (Protein PD-1) (hPD-1) (CD antigen CD279)	PDCD1 PD1	Homo sapiens (Human)	288
5l0q	Q10741	reviewed	ADA10_BOVIN	Disintegrin and metalloproteinase domain-containing protein 10 (ADAM 10) (EC 3.4.24.81) (Kuzbanian protein homolog) (Mammalian disintegrin-metalloprotease) (Myelin-associated metalloproteinase) (CD antigen CD156c)	ADAM10 MADM	Bos taurus (Bovine)	748
3idy	P04578	reviewed	ENV_HV1H2	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 group M subtype B (isolate HXB2) (HIV-1)	856
7fcq	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6vmj	P00746	reviewed	CFAD_HUMAN	Complement factor D (EC 3.4.21.46) (Adipsin) (C3 convertase activator) (Properdin factor D)	CFD DF PFD	Homo sapiens (Human)	253
5utz	P60568	reviewed	IL2_HUMAN	Interleukin-2 (IL-2) (T-cell growth factor) (TCGF) (Aldesleukin)	IL2	Homo sapiens (Human)	153
5utz	Q6GMX6	unreviewed	Q6GMX6_HUMAN	IGH@ protein	IGH@	Homo sapiens (Human)	465
5utz	Q6IPQ0	unreviewed	Q6IPQ0_HUMAN	IGL@ protein	IGL@	Homo sapiens (Human)	236
5dhv	P04616	reviewed	REV_HV1B1	Protein Rev (ART/TRS) (Anti-repression transactivator) (Regulator of expression of viral proteins)	rev	Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1)	116
4qhu	Q16552	reviewed	IL17_HUMAN	Interleukin-17A (IL-17) (IL-17A) (Cytotoxic T-lymphocyte-associated antigen 8) (CTLA-8)	IL17A CTLA8 IL17	Homo sapiens (Human)	155
4dtg	P10646	reviewed	TFPI1_HUMAN	Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI)	TFPI LACI TFPI1	Homo sapiens (Human)	304
8sb0	A0A1W6IPB2	unreviewed	A0A1W6IPB2_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	847
8sb0	A0A6H1VLP0	unreviewed	A0A6H1VLP0_9PLVG	Envelope glycoprotein gp160 (Env polyprotein)	env	Simian-Human immunodeficiency virus	657
7y71	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8bg5	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7wro	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7wkx	Q16552	reviewed	IL17_HUMAN	Interleukin-17A (IL-17) (IL-17A) (Cytotoxic T-lymphocyte-associated antigen 8) (CTLA-8)	IL17A CTLA8 IL17	Homo sapiens (Human)	155
8eit	P00720	reviewed	ENLYS_BPT4	Endolysin (EC 3.2.1.17) (Lysis protein) (Lysozyme) (Muramidase)	E	Enterobacteria phage T4 (Bacteriophage T4)	164
8eit	O14842	reviewed	FFAR1_HUMAN	Free fatty acid receptor 1 (G-protein coupled receptor 40)	FFAR1 GPR40	Homo sapiens (Human)	300
8eit	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
